id,session,fold
sess_sim_20260522_040031-step_02,sess_sim_20260522_040031,2
sess_sim_20260522_013839-step_05,sess_sim_20260522_013839,3
sess_sim_20260522_036728-step_05,sess_sim_20260522_036728,3
sess_sim_20260522_011706-step_06,sess_sim_20260522_011706,3
sess_sim_20260522_005590-step_07,sess_sim_20260522_005590,0
sess_sim_20260522_033667-step_03,sess_sim_20260522_033667,0
sess_sim_20260522_015203-step_01,sess_sim_20260522_015203,3
sess_au_765724_005-step_07,sess_au_765724_005,4
sess_sim_20260522_006073-step_14,sess_sim_20260522_006073,2
sess_sim_20260522_021587-step_01,sess_sim_20260522_021587,4
sess_sim_20260522_020001-step_03,sess_sim_20260522_020001,0
sess_sim_20260522_019950-step_05,sess_sim_20260522_019950,0
sess_sim_20260522_045397-step_02,sess_sim_20260522_045397,1
sess_sim_20260522_010645-step_13,sess_sim_20260522_010645,3
sess_sim_20260522_011807-step_05,sess_sim_20260522_011807,4
sess_sim_20260522_032207-step_01,sess_sim_20260522_032207,0
sess_au_680193_001-step_01,sess_au_680193_001,2
sess_sim_20260522_002107-step_10,sess_sim_20260522_002107,2
sess_sim_20260522_037852-step_08,sess_sim_20260522_037852,4
sess_sim_20260522_001357-step_10,sess_sim_20260522_001357,4
sess_sim_20260522_028958-step_01,sess_sim_20260522_028958,0
sess_sim_20260522_011605-step_07,sess_sim_20260522_011605,0
sess_sim_20260522_021170-step_04,sess_sim_20260522_021170,3
sess_sim_20260522_024763-step_03,sess_sim_20260522_024763,2
sess_sim_20260522_007411-step_06,sess_sim_20260522_007411,4
sess_sim_20260522_014930-step_02,sess_sim_20260522_014930,1
sess_sim_20260522_031443-step_11,sess_sim_20260522_031443,2
sess_au_080937_002-step_06,sess_au_080937_002,4
sess_sim_20260522_031798-step_06,sess_sim_20260522_031798,3
sess_sim_20260522_016352-step_08,sess_sim_20260522_016352,2
sess_sim_20260522_042657-step_03,sess_sim_20260522_042657,0
sess_sim_20260522_001853-step_01,sess_sim_20260522_001853,0
sess_sim_20260522_026871-step_03,sess_sim_20260522_026871,0
sess_sim_20260522_017658-step_02,sess_sim_20260522_017658,0
sess_sim_20260522_007010-step_03,sess_sim_20260522_007010,0
sess_sim_20260522_014641-step_18,sess_sim_20260522_014641,3
sess_sim_20260522_013913-step_01,sess_sim_20260522_013913,0
sess_sim_20260522_020787-step_08,sess_sim_20260522_020787,2
sess_sim_20260522_018112-step_14,sess_sim_20260522_018112,4
sess_sim_20260522_008579-step_15,sess_sim_20260522_008579,3
sess_sim_20260522_002665-step_09,sess_sim_20260522_002665,1
sess_sim_20260522_028554-step_04,sess_sim_20260522_028554,4
sess_sim_20260522_001043-step_06,sess_sim_20260522_001043,3
sess_sim_20260522_026691-step_08,sess_sim_20260522_026691,3
sess_sim_20260522_044825-step_06,sess_sim_20260522_044825,3
sess_sim_20260522_003106-step_05,sess_sim_20260522_003106,0
sess_sim_20260522_038437-step_12,sess_sim_20260522_038437,0
sess_sim_20260522_028673-step_08,sess_sim_20260522_028673,2
sess_sim_20260522_021475-step_01,sess_sim_20260522_021475,1
sess_sim_20260522_028466-step_06,sess_sim_20260522_028466,4
sess_au_423660_005-step_01,sess_au_423660_005,4
sess_sim_20260522_008927-step_02,sess_sim_20260522_008927,1
sess_sim_20260522_046497-step_06,sess_sim_20260522_046497,4
sess_sim_20260522_045401-step_09,sess_sim_20260522_045401,0
sess_sim_20260522_028723-step_14,sess_sim_20260522_028723,4
sess_sim_20260522_045296-step_16,sess_sim_20260522_045296,4
sess_sim_20260522_030196-step_15,sess_sim_20260522_030196,4
sess_sim_20260522_026874-step_06,sess_sim_20260522_026874,1
sess_sim_20260522_047015-step_10,sess_sim_20260522_047015,4
sess_sim_20260522_042359-step_04,sess_sim_20260522_042359,4
sess_sim_20260522_006601-step_11,sess_sim_20260522_006601,2
sess_au_044258_004-step_03,sess_au_044258_004,3
sess_sim_20260522_039743-step_06,sess_sim_20260522_039743,2
sess_sim_20260522_032007-step_01,sess_sim_20260522_032007,4
sess_sim_20260522_031943-step_02,sess_sim_20260522_031943,1
sess_sim_20260522_032838-step_07,sess_sim_20260522_032838,1
sess_sim_20260522_045745-step_04,sess_sim_20260522_045745,0
sess_sim_20260522_020606-step_09,sess_sim_20260522_020606,1
sess_sim_20260522_031833-step_02,sess_sim_20260522_031833,1
sess_sim_20260522_033386-step_01,sess_sim_20260522_033386,3
sess_sim_20260522_037111-step_08,sess_sim_20260522_037111,0
sess_sim_20260522_040534-step_03,sess_sim_20260522_040534,1
sess_sim_20260522_029863-step_03,sess_sim_20260522_029863,2
sess_sim_20260522_029950-step_01,sess_sim_20260522_029950,1
sess_sim_20260522_036760-step_03,sess_sim_20260522_036760,3
sess_au_091071_002-step_05,sess_au_091071_002,1
sess_sim_20260522_032562-step_11,sess_sim_20260522_032562,3
sess_sim_20260522_024688-step_04,sess_sim_20260522_024688,2
sess_sim_20260522_029719-step_09,sess_sim_20260522_029719,0
sess_sim_20260522_037866-step_01,sess_sim_20260522_037866,3
sess_sim_20260522_018407-step_07,sess_sim_20260522_018407,1
sess_au_935691_002-step_01,sess_au_935691_002,2
sess_sim_20260522_023791-step_03,sess_sim_20260522_023791,3
sess_sim_20260522_039363-step_01,sess_sim_20260522_039363,1
sess_sim_20260522_029284-step_01,sess_sim_20260522_029284,0
sess_sim_20260522_009313-step_04,sess_sim_20260522_009313,2
sess_sim_20260522_045749-step_02,sess_sim_20260522_045749,4
sess_sim_20260522_001832-step_03,sess_sim_20260522_001832,3
sess_sim_20260522_034220-step_03,sess_sim_20260522_034220,1
sess_sim_20260522_046192-step_09,sess_sim_20260522_046192,0
sess_sim_20260522_034250-step_02,sess_sim_20260522_034250,1
sess_sim_20260522_022028-step_08,sess_sim_20260522_022028,1
sess_sim_20260522_023078-step_01,sess_sim_20260522_023078,1
sess_sim_20260522_009332-step_01,sess_sim_20260522_009332,4
sess_sim_20260522_040564-step_05,sess_sim_20260522_040564,4
sess_au_326079_006-step_01,sess_au_326079_006,0
sess_sim_20260522_009689-step_07,sess_sim_20260522_009689,4
sess_sim_20260522_001246-step_06,sess_sim_20260522_001246,4
sess_sim_20260522_003741-step_08,sess_sim_20260522_003741,2
sess_sim_20260522_042056-step_02,sess_sim_20260522_042056,2
sess_sim_20260522_039737-step_11,sess_sim_20260522_039737,3
sess_au_005662_004-step_02,sess_au_005662_004,2
sess_sim_20260522_016929-step_12,sess_sim_20260522_016929,1
sess_sim_20260522_037723-step_04,sess_sim_20260522_037723,4
sess_sim_20260522_008656-step_03,sess_sim_20260522_008656,4
sess_sim_20260522_036875-step_10,sess_sim_20260522_036875,3
sess_sim_20260522_004270-step_03,sess_sim_20260522_004270,1
sess_sim_20260522_011447-step_02,sess_sim_20260522_011447,3
sess_sim_20260522_047237-step_03,sess_sim_20260522_047237,3
sess_sim_20260522_039819-step_02,sess_sim_20260522_039819,4
sess_sim_20260522_018016-step_05,sess_sim_20260522_018016,1
sess_sim_20260522_046078-step_01,sess_sim_20260522_046078,1
sess_sim_20260522_034789-step_03,sess_sim_20260522_034789,4
sess_sim_20260522_022868-step_05,sess_sim_20260522_022868,4
sess_sim_20260522_016358-step_02,sess_sim_20260522_016358,0
sess_au_548330_001-step_04,sess_au_548330_001,4
sess_sim_20260522_016917-step_11,sess_sim_20260522_016917,2
sess_sim_20260522_034410-step_08,sess_sim_20260522_034410,2
sess_sim_20260522_013695-step_02,sess_sim_20260522_013695,1
sess_sim_20260522_043759-step_11,sess_sim_20260522_043759,4
sess_sim_20260522_005418-step_09,sess_sim_20260522_005418,4
sess_sim_20260522_022546-step_04,sess_sim_20260522_022546,1
sess_au_842667_011-step_01,sess_au_842667_011,3
sess_sim_20260522_027055-step_01,sess_sim_20260522_027055,2
sess_sim_20260522_001834-step_07,sess_sim_20260522_001834,2
sess_sim_20260522_010127-step_01,sess_sim_20260522_010127,3
sess_sim_20260522_026703-step_06,sess_sim_20260522_026703,2
sess_sim_20260522_023101-step_02,sess_sim_20260522_023101,1
sess_au_784605_004-step_03,sess_au_784605_004,4
sess_sim_20260522_021779-step_04,sess_sim_20260522_021779,4
sess_sim_20260522_043407-step_13,sess_sim_20260522_043407,2
sess_au_689253_001-step_09,sess_au_689253_001,0
sess_sim_20260522_009596-step_03,sess_sim_20260522_009596,1
sess_sim_20260522_022622-step_05,sess_sim_20260522_022622,1
sess_sim_20260522_044134-step_08,sess_sim_20260522_044134,0
sess_au_808292_003-step_03,sess_au_808292_003,4
sess_sim_20260522_040136-step_06,sess_sim_20260522_040136,4
sess_sim_20260522_030854-step_03,sess_sim_20260522_030854,1
sess_sim_20260522_045610-step_07,sess_sim_20260522_045610,3
sess_sim_20260522_016557-step_01,sess_sim_20260522_016557,2
sess_sim_20260522_029755-step_04,sess_sim_20260522_029755,2
sess_sim_20260522_021587-step_03,sess_sim_20260522_021587,4
sess_sim_20260522_025373-step_06,sess_sim_20260522_025373,1
sess_sim_20260522_003874-step_06,sess_sim_20260522_003874,4
sess_sim_20260522_032309-step_03,sess_sim_20260522_032309,3
sess_sim_20260522_024502-step_06,sess_sim_20260522_024502,4
sess_sim_20260522_044091-step_03,sess_sim_20260522_044091,1
sess_sim_20260522_014430-step_09,sess_sim_20260522_014430,2
sess_sim_20260522_009781-step_01,sess_sim_20260522_009781,4
sess_sim_20260522_012945-step_13,sess_sim_20260522_012945,4
sess_sim_20260522_033508-step_07,sess_sim_20260522_033508,4
sess_sim_20260522_031037-step_05,sess_sim_20260522_031037,3
sess_sim_20260522_007505-step_04,sess_sim_20260522_007505,3
sess_sim_20260522_010715-step_12,sess_sim_20260522_010715,4
sess_sim_20260522_002609-step_05,sess_sim_20260522_002609,3
sess_sim_20260522_011457-step_07,sess_sim_20260522_011457,3
sess_sim_20260522_018483-step_08,sess_sim_20260522_018483,2
sess_sim_20260522_043334-step_05,sess_sim_20260522_043334,0
sess_sim_20260522_013120-step_01,sess_sim_20260522_013120,0
sess_sim_20260522_007997-step_06,sess_sim_20260522_007997,1
sess_au_767097_001-step_01,sess_au_767097_001,3
sess_sim_20260522_022159-step_05,sess_sim_20260522_022159,2
sess_au_338576_008-step_01,sess_au_338576_008,4
sess_sim_20260522_030461-step_07,sess_sim_20260522_030461,2
sess_sim_20260522_004806-step_04,sess_sim_20260522_004806,2
sess_sim_20260522_022283-step_05,sess_sim_20260522_022283,1
sess_sim_20260522_036198-step_04,sess_sim_20260522_036198,1
sess_au_932200_005-step_02,sess_au_932200_005,0
sess_sim_20260522_031049-step_04,sess_sim_20260522_031049,1
sess_sim_20260522_000839-step_02,sess_sim_20260522_000839,1
sess_au_002748_004-step_03,sess_au_002748_004,4
sess_sim_20260522_015392-step_06,sess_sim_20260522_015392,0
sess_au_842667_011-step_02,sess_au_842667_011,3
sess_sim_20260522_039880-step_10,sess_sim_20260522_039880,0
sess_sim_20260522_042105-step_04,sess_sim_20260522_042105,3
sess_sim_20260522_044251-step_05,sess_sim_20260522_044251,4
sess_sim_20260522_027524-step_04,sess_sim_20260522_027524,0
sess_sim_20260522_022917-step_01,sess_sim_20260522_022917,2
sess_sim_20260522_038363-step_07,sess_sim_20260522_038363,0
sess_sim_20260522_034216-step_15,sess_sim_20260522_034216,1
sess_sim_20260522_023901-step_08,sess_sim_20260522_023901,2
sess_sim_20260522_025877-step_05,sess_sim_20260522_025877,1
sess_sim_20260522_013641-step_02,sess_sim_20260522_013641,1
sess_sim_20260522_006023-step_06,sess_sim_20260522_006023,1
sess_sim_20260522_029783-step_06,sess_sim_20260522_029783,2
sess_sim_20260522_034746-step_10,sess_sim_20260522_034746,4
sess_sim_20260522_038837-step_02,sess_sim_20260522_038837,1
sess_sim_20260522_027986-step_05,sess_sim_20260522_027986,3
sess_sim_20260522_042098-step_01,sess_sim_20260522_042098,3
sess_sim_20260522_006076-step_01,sess_sim_20260522_006076,3
sess_sim_20260522_043711-step_06,sess_sim_20260522_043711,4
sess_sim_20260522_025149-step_05,sess_sim_20260522_025149,4
sess_sim_20260522_021656-step_11,sess_sim_20260522_021656,4
sess_sim_20260522_016397-step_06,sess_sim_20260522_016397,4
sess_sim_20260522_002403-step_08,sess_sim_20260522_002403,2
sess_sim_20260522_030042-step_03,sess_sim_20260522_030042,2
sess_sim_20260522_026281-step_04,sess_sim_20260522_026281,1
sess_sim_20260522_028000-step_07,sess_sim_20260522_028000,4
sess_sim_20260522_030275-step_04,sess_sim_20260522_030275,3
sess_sim_20260522_007960-step_03,sess_sim_20260522_007960,2
sess_sim_20260522_005978-step_01,sess_sim_20260522_005978,3
sess_au_606883_000-step_03,sess_au_606883_000,1
sess_sim_20260522_040997-step_01,sess_sim_20260522_040997,0
sess_sim_20260522_035079-step_07,sess_sim_20260522_035079,0
sess_sim_20260522_008600-step_07,sess_sim_20260522_008600,2
sess_sim_20260522_026322-step_04,sess_sim_20260522_026322,0
sess_sim_20260522_043035-step_05,sess_sim_20260522_043035,2
sess_sim_20260522_032938-step_01,sess_sim_20260522_032938,2
sess_sim_20260522_044129-step_04,sess_sim_20260522_044129,0
sess_sim_20260522_031456-step_01,sess_sim_20260522_031456,1
sess_sim_20260522_018537-step_04,sess_sim_20260522_018537,2
sess_sim_20260522_036282-step_01,sess_sim_20260522_036282,0
sess_sim_20260522_015091-step_05,sess_sim_20260522_015091,3
sess_sim_20260522_015670-step_01,sess_sim_20260522_015670,1
sess_sim_20260522_030001-step_05,sess_sim_20260522_030001,3
sess_sim_20260522_044797-step_05,sess_sim_20260522_044797,1
sess_au_024495_007-step_01,sess_au_024495_007,3
sess_sim_20260522_031693-step_08,sess_sim_20260522_031693,0
sess_sim_20260522_006760-step_03,sess_sim_20260522_006760,0
sess_sim_20260522_040607-step_08,sess_sim_20260522_040607,0
sess_sim_20260522_041303-step_03,sess_sim_20260522_041303,2
sess_sim_20260522_017117-step_01,sess_sim_20260522_017117,4
sess_sim_20260522_042759-step_01,sess_sim_20260522_042759,4
sess_sim_20260522_029908-step_11,sess_sim_20260522_029908,4
sess_sim_20260522_043147-step_02,sess_sim_20260522_043147,2
sess_sim_20260522_012482-step_02,sess_sim_20260522_012482,0
sess_sim_20260522_042655-step_01,sess_sim_20260522_042655,3
sess_sim_20260522_024025-step_01,sess_sim_20260522_024025,3
sess_sim_20260522_010306-step_01,sess_sim_20260522_010306,4
sess_sim_20260522_003919-step_03,sess_sim_20260522_003919,4
sess_sim_20260522_013408-step_03,sess_sim_20260522_013408,0
sess_sim_20260522_044572-step_13,sess_sim_20260522_044572,0
sess_sim_20260522_043889-step_03,sess_sim_20260522_043889,4
sess_sim_20260522_036645-step_02,sess_sim_20260522_036645,3
sess_sim_20260522_019268-step_02,sess_sim_20260522_019268,4
sess_sim_20260522_027890-step_06,sess_sim_20260522_027890,0
sess_sim_20260522_038986-step_01,sess_sim_20260522_038986,2
sess_sim_20260522_014930-step_08,sess_sim_20260522_014930,1
sess_sim_20260522_036951-step_01,sess_sim_20260522_036951,4
sess_au_969469_002-step_02,sess_au_969469_002,0
sess_sim_20260522_002898-step_07,sess_sim_20260522_002898,4
sess_sim_20260522_008643-step_11,sess_sim_20260522_008643,4
sess_sim_20260522_045255-step_02,sess_sim_20260522_045255,2
sess_sim_20260522_028083-step_08,sess_sim_20260522_028083,3
sess_sim_20260522_020850-step_09,sess_sim_20260522_020850,3
sess_sim_20260522_037664-step_02,sess_sim_20260522_037664,4
sess_sim_20260522_031977-step_05,sess_sim_20260522_031977,0
sess_sim_20260522_002734-step_07,sess_sim_20260522_002734,0
sess_sim_20260522_026281-step_09,sess_sim_20260522_026281,1
sess_sim_20260522_038105-step_12,sess_sim_20260522_038105,2
sess_sim_20260522_021811-step_06,sess_sim_20260522_021811,1
sess_sim_20260522_021871-step_07,sess_sim_20260522_021871,4
sess_sim_20260522_021232-step_07,sess_sim_20260522_021232,4
sess_sim_20260522_038750-step_06,sess_sim_20260522_038750,2
sess_sim_20260522_035336-step_18,sess_sim_20260522_035336,4
sess_sim_20260522_041571-step_05,sess_sim_20260522_041571,1
sess_sim_20260522_011013-step_06,sess_sim_20260522_011013,3
sess_sim_20260522_008629-step_03,sess_sim_20260522_008629,0
sess_au_029903_012-step_01,sess_au_029903_012,2
sess_sim_20260522_019373-step_04,sess_sim_20260522_019373,1
sess_sim_20260522_044410-step_01,sess_sim_20260522_044410,1
sess_sim_20260522_036223-step_08,sess_sim_20260522_036223,2
sess_sim_20260522_002901-step_01,sess_sim_20260522_002901,1
sess_sim_20260522_005973-step_11,sess_sim_20260522_005973,0
sess_sim_20260522_005573-step_06,sess_sim_20260522_005573,3
sess_sim_20260522_039266-step_09,sess_sim_20260522_039266,3
sess_sim_20260522_005182-step_01,sess_sim_20260522_005182,2
sess_au_860410_005-step_06,sess_au_860410_005,3
sess_sim_20260522_016249-step_03,sess_sim_20260522_016249,3
sess_sim_20260522_009159-step_03,sess_sim_20260522_009159,2
sess_sim_20260522_012906-step_03,sess_sim_20260522_012906,2
sess_sim_20260522_016701-step_02,sess_sim_20260522_016701,1
sess_sim_20260522_008104-step_09,sess_sim_20260522_008104,3
sess_sim_20260522_029719-step_08,sess_sim_20260522_029719,0
sess_au_557895_005-step_05,sess_au_557895_005,4
sess_sim_20260522_003578-step_05,sess_sim_20260522_003578,3
sess_sim_20260522_038039-step_06,sess_sim_20260522_038039,3
sess_sim_20260522_043737-step_08,sess_sim_20260522_043737,0
sess_sim_20260522_013187-step_03,sess_sim_20260522_013187,3
sess_sim_20260522_010681-step_08,sess_sim_20260522_010681,4
sess_sim_20260522_039620-step_08,sess_sim_20260522_039620,4
sess_sim_20260522_007715-step_07,sess_sim_20260522_007715,4
sess_sim_20260522_039275-step_05,sess_sim_20260522_039275,0
sess_au_707855_011-step_01,sess_au_707855_011,4
sess_au_462890_004-step_02,sess_au_462890_004,1
sess_sim_20260522_014413-step_03,sess_sim_20260522_014413,2
sess_au_187908_001-step_01,sess_au_187908_001,3
sess_sim_20260522_015748-step_05,sess_sim_20260522_015748,0
sess_sim_20260522_025199-step_07,sess_sim_20260522_025199,3
sess_sim_20260522_039724-step_09,sess_sim_20260522_039724,4
sess_sim_20260522_033289-step_04,sess_sim_20260522_033289,2
sess_sim_20260522_038363-step_01,sess_sim_20260522_038363,0
sess_sim_20260522_002898-step_03,sess_sim_20260522_002898,4
sess_au_090936_002-step_01,sess_au_090936_002,2
sess_sim_20260522_002081-step_06,sess_sim_20260522_002081,1
sess_sim_20260522_015476-step_07,sess_sim_20260522_015476,4
sess_sim_20260522_026302-step_02,sess_sim_20260522_026302,0
sess_sim_20260522_024618-step_02,sess_sim_20260522_024618,2
sess_sim_20260522_036459-step_05,sess_sim_20260522_036459,3
sess_sim_20260522_024806-step_02,sess_sim_20260522_024806,0
sess_sim_20260522_006809-step_02,sess_sim_20260522_006809,2
sess_sim_20260522_012013-step_05,sess_sim_20260522_012013,4
sess_sim_20260522_038415-step_05,sess_sim_20260522_038415,1
sess_sim_20260522_033956-step_05,sess_sim_20260522_033956,0
sess_sim_20260522_015855-step_09,sess_sim_20260522_015855,3
sess_sim_20260522_003655-step_01,sess_sim_20260522_003655,0
sess_sim_20260522_018766-step_04,sess_sim_20260522_018766,4
sess_sim_20260522_033502-step_12,sess_sim_20260522_033502,0
sess_sim_20260522_023807-step_12,sess_sim_20260522_023807,1
sess_sim_20260522_003691-step_09,sess_sim_20260522_003691,2
sess_sim_20260522_021849-step_01,sess_sim_20260522_021849,4
sess_sim_20260522_041927-step_09,sess_sim_20260522_041927,0
sess_sim_20260522_040316-step_01,sess_sim_20260522_040316,3
sess_sim_20260522_035725-step_11,sess_sim_20260522_035725,0
sess_sim_20260522_039713-step_01,sess_sim_20260522_039713,0
sess_sim_20260522_025330-step_02,sess_sim_20260522_025330,0
sess_sim_20260522_028009-step_07,sess_sim_20260522_028009,4
sess_sim_20260522_029295-step_06,sess_sim_20260522_029295,0
sess_sim_20260522_029879-step_05,sess_sim_20260522_029879,3
sess_sim_20260522_045523-step_03,sess_sim_20260522_045523,4
